店铺名称,商户名称,合同ID (采购合同编号),上线时间,区/县,商圈,店铺电话,店铺面积,店铺位置,详细地址,手机 (商户名称),创建时间,采购合同编号,主要联系人 (商户),电话 (商户),cmid
欧兰格形象设计,深圳市宝安区西乡欧兰格美发屋,4.40306E+17,2015/1/8,宝安区,西乡,13380396981,100m2以上,,深圳市宝安区西乡街道华侨新村西堤三巷28号,13380396981,2014/12/23 19:03,SZ-BA-201400448,陆世益,,223
欧漫,深圳市龙岗区南湾潮流理发店,4.40307E+17,2015/1/8,龙岗区,布吉,0755-36898203,60-100m2,社区,深圳市龙岗区南湾康桥花园二期10栋109号1楼,13502895573,2015/1/5 13:59,SZ-LG-201400687,卢小平,,551
欧美拉造型,深圳市南山区欧美拉形象设计,2.01507E+17,,南山区,南油,13632875641,,,深圳市南山区登良路公园道A栋2008号,13632875641,2015/7/13 11:47,SZ-NS-2015001293,孙玉峰,,909
帕丽丝护肤造型（沙塘布店）,深圳市艺星美业美发沙龙有限公司,4.40307E+17,2015/1/8,龙岗区,龙岗中心城,0755-28415562,100m2以上,商业区,深圳市龙岗区沙塘布沙塘村翠山东一巷4号,13420966648,2014/12/18 11:05,SZ-LH-201400373,余刚,,134
帕丽丝美容美发会所,深圳市艺星美业美发沙龙有限公司,4.40307E+17,2015/1/8,龙岗区,龙岗中心城,0755-89708092,60-100m2,商业区,深圳市龙岗区布吉东大街桂芳园商铺108号铺,13420966648,2014/12/18 11:00,SZ-LH-201400373,余刚,,132
彭浩卡曼妮,深圳市宝安区西乡卡曼妮美发烫染沙龙,4.40324E+17,2015/1/8,宝安区,西乡,0755-27585117,100m2以上,商业区,深圳市宝安区西乡街道臣田村西82号,18818698789,2015/1/4 19:52,SZ-BA-201400412,彭浩,,526
漂亮宝贝（ 岗头店）,深圳市龙岗区时尚皇轩美容美发店,4.40307E+17,2015/6/8,龙岗区,坂田,0755-89300877,,,深圳市龙岗区坂田街道岗头社区风门坳村委大楼2楼,18605692585,2015/6/8 21:28,SZ-NS-201500899,项海涛,,829
漂亮宝贝（坂田）,深圳市龙岗区坂田新丝艺美发店,4.40307E+17,2015/1/8,龙岗区,坂田,0755-33510005,100m2以上,其他,深圳市龙岗区坂田市场国惠康百货对面女人街二楼209铺,18038056657,2015/1/5 17:39,SZ-LG-201400735,刘燕飞,,443
漂亮宝贝（布吉店）,深圳市漂亮贝贝美发店,4.40307E+17,2015/1/8,龙岗区,新洲,0755-84411886,100m2以上,社区,深圳市龙岗区布吉博雅园11号,13530331816,2014/12/18 13:28,SZ-LH-201400222,彭煌金,,146
漂亮宝贝（蔡屋围店）,深圳市漂亮贝贝美发店,4.40307E+17,2015/1/8,罗湖区,东门,0755-82061786,100m2以上,社区,深圳市罗湖区嘉宾路新八坊5号一楼,13530331816,2014/12/18 13:45,SZ-LH-201400222,彭煌金,,149
漂亮宝贝护肤造型,深圳市宝安区沙井艺人造型理发店,4.40306E+17,2015/1/8,宝安区,沙井,0755-27252435,100m2以上,其他,深圳市宝安区沙井街道上星社区新沙路106号,13917879095,2015/1/26 14:53,SZ-LG-201400806,黎亮,,738
品名发,深圳市宝安区西乡品名发理发店,2.01506E+17,,宝安区,西乡,18336366533,,,深圳市宝安区西乡街道西乡银田路玉湖湾正大门1栋30号,18336366533,2015/6/29 14:05,SZ-NS-2015001101,刘怀俊,,888
品尚造型,深圳市南山区品尚造型美发店,4.40305E+17,2015/1/8,南山区,南头,13378662566,,,深圳市南山区南山街道南新路天马综合楼111号,13828786122,2015/1/4 10:07,SZ-BA-201400758,万水木,,503
齐创（十六分店）,深圳市龙岗区平湖铭剪坊理发店,4.40307E+17,2015/1/8,龙华新区,观澜,0755-27982379,100m2以上,其他,深圳市宝安区观澜升华一街,13802559755,2015/1/5 15:39,SZ-BA-201400762,欧志杰,,569
奇奥柏查（金光华店）,深圳市奇奥柏查文化创意有限公司,4.40303E+17,2015/1/8,罗湖区,国贸,0755-82280103,,,深圳市罗湖区南湖街道人民南金光华广场5楼,18033098168,2015/1/6 10:41,SZ-BA-201400766,胡波澜,,614
奇奥沙龙（南湖店）,深圳市奇奥柏查文化创意有限公司,4.40303E+17,2015/1/8,罗湖区,国贸,0755-82291129,,,深圳市罗湖区南湖2011号安庆大厦1楼,18033098168,2015/1/6 10:46,SZ-BA-201400766,胡波澜,,615
奇迹造型,深圳市南山区奇造理发店,4.40305E+17,2015/1/8,南山区,白石洲,0755-33302011,,,深圳市南山区白石洲下白石一坊25号101,13510190311,2015/1/7 17:43,SZ-LG-201400783,于敏波,,632
起点形象设计,深圳市福田区起点发型屋,4.40304E+17,2015/1/8,福田区,新洲,0755-23907209,100m2以上,社区,深圳市福田区新洲九街255号骏皇嘉园1楼,13560715136,2014/12/10 9:33,SZ-NS-201400124,吴彬江,13560715136,49
起点造型（福永店）,深圳市宝安区福永卫起点理发店,4.40306E+17,2015/1/8,宝安区,福永,18682498932,,社区,深圳市宝安区福永街道和平社区和平路南1巷102铺,18682498932,2015/1/4 20:06,SZ-BA-201400542,龚元朝,,528
起点造型（南山店）,深圳市南山区美丽起点理发店,2.01507E+17,,南山区,桂庙路口,13530805757,,,大板桥巷41号之四号,13530805757,2015/7/17 18:43,SZ-NS-201500999,卜美松,,940
起点造型（西乡店）,深圳市宝安区西乡起点造型美发店,4.40306E+17,2015/1/8,宝安区,西乡,15818719170,100m2以上,社区,深圳市宝安区西乡街道河东社区兰香园21号,15818719170,2014/12/30 19:26,SZ-BA-201400469,余洪,,425
千面造型,深圳市盐田区千面造型发廊,4.40302E+17,2015/1/8,盐田区,盐田,18718691208,,商业区,深圳市盐田区盐田街道东海大道266-1,18718691208,2015/1/9 11:02,SZ-LG-201400669,黄梓峻,,653
千尚,深圳市福田区风之云理发店,2.01507E+17,,福田区,岗厦,13570866899,,,深圳市福田区岗厦东三坊2号102房,13570866899,2015/7/30 11:23,SZ-NS-2015001773,何新香,,"1,001"
千尚（白石洲店）,深圳市福田区魅力千尚理发店,4.40304E+17,2015/1/8,南山区,白石洲,0755-86104229,60-100m2,社区,深圳市南山区白石洲东一坊14号,13480762648,2014/12/10 14:37,SZ-FT-201400016,张代元,13480762648,67
千尚（沙浦头）,深圳市福田区魅力千尚理发店,4.40304E+17,2015/1/8,福田区,华强,0755-83637147,60-100m2,社区,深圳市福田区南园路沙浦头西村3号,13480762648,2014/12/10 14:16,SZ-FT-201400016,张代元,13480762648,64
千尚（沙尾1店）,深圳市福田区魅力千尚理发店,4.40304E+17,2015/1/8,福田区,沙尾,0755-83204623,60-100m2,社区,深圳市福田区沙尾西村19号,13480762648,2014/12/10 14:31,SZ-FT-201400016,张代元,13480762648,66
千尚（沙尾3店）,深圳市福田区魅力千尚理发店,0,,福田区,华强,0755-83253510,,,深圳市福田区南园路沙浦头西村3号,13480762648,2015/6/11 10:45,SZ-NS-201500725,张代元,13480762648,856
千尚美容美发（沙尾店）,深圳市福田区千尚艺美容美发店,4.40304E+17,2015/1/8,福田区,沙尾,0755-83204623,100m2以上,社区,福田区沙尾西路沙尾东村85栋103铺二楼,15818580400,2014/12/12 14:27,SZ-FT-201400177,卓本文,0755-83253510,91
千尚水围,深圳市洛奥斯贸易有限公司,4.40304E+17,2015/6/8,福田区,皇岗,15818598448,,,深圳市福田区水围村二街37号,15818598448,2015/6/8 15:09,SZ-NS-201500502,谢波,,828
千纤丝语美发店,深圳市罗湖区千纤丝语美发店,4.40303E+17,2015/1/8,罗湖区,布心,0755-33023303,100m2以上,社区,深圳市罗湖区东昌路今日家园腾均商业广场2楼,13316835177,2014/12/23 19:06,SZ-LH-201400308,佳静,,225
千艺美发造型,深圳市龙岗区纤千艺美发店,2.01507E+17,,龙岗区,龙岗中心城,18576678180,,,深圳市龙岗区爱联A区金华街21-1,18576678180,2015/7/31 13:43,SZ-NS-2015001578,王刚,,"1,005"
仟尚发型?养生（东边店）,深圳市众尚美业管理咨询有限公司,4.40306E+17,2015/1/8,龙华新区,民治,0755-81474750,100m2以上,商业区,深圳市龙华新区民治大道491号,13632681148,2014/12/19 10:30,SZ-LH-201400351,房修超,,201
乔尼亚（宝安店）,深圳市宝安区西乡木北护肤造型美容美发店,4.40306E+17,2015/1/8,宝安区,西乡,0755-29060300,100m2以上,社区,深圳市宝安区西乡街道西乡大道西岸华庭3栋3062楼,13480828881,2014/12/23 19:26,SZ-BA-201400515,王琦菲,,228
乔尼亚（福田店）,深圳市福田区乔尼亚美容美发店,4.40304E+17,2015/1/8,福田区,香蜜湖,0755-83561948,100m2以上,社区,深圳市福田区景田东路景莲花园半地下室-3,18701634679,2014/12/25 13:47,SZ-BA-201400509,赵士宇,,276
乔尼亚护肤造型会所（建安店）,深圳市宝安区新安乔尼亚护肤造型会所,4.40306E+17,2015/1/8,宝安区,新安,0755-27860688,100m2以上,商业区,深圳市宝安区建安一路162号,13510560613,2014/12/30 18:33,SZ-BA-201400467,王鸿,,418
乔尼亚护肤造型会所（南山店）,深圳市南山区新木北美发中心,4.40305E+17,2015/1/8,南山区,桂庙路口,0755-26454123,100m2以上,商业区,深圳市南山区学府路西部电子对面,13728887676,2014/12/25 12:22,SZ-BA-201400574,邓云凯,,271
乔尼亚护肤造型中心（龙岗店）,深圳市龙岗区平湖金乔尼亚美容美发店,4.40307E+17,2015/1/8,龙岗区,福永,0755-84699852,,社区,深圳市龙岗区平湖街道凤凰社区新立街18号B栋18号-4,15801233885,2015/1/6 11:29,SZ-BA-201400604,胡明明,,622
乔尼亚护肤造型中心（前进店）,深圳市宝安区西乡前进乔尼亚美容美发店,4.40306E+17,2015/1/8,宝安区,西乡,0755-29979661,100m2以上,商业区,"深圳市宝安区西乡街道流塘社区77区嘉华花园东区（3）B栋铺5A,5B",13828853818,2014/12/26 16:32,SZ-BA-201400740,胡奎奎,,337
人人美发会所,深圳市罗湖区宏强理发中心,4.40303E+17,2015/1/8,罗湖区,草埔,0755-25495907,100m2以上,商业区,深圳市罗湖区草铺村口商业街146-148号,13699845509,2014/12/25 14:25,SZ-BA-201400617,,,280
人人美容美发,深圳市罗湖区宏强理发中心,4.40303E+17,2015/1/8,罗湖区,草埔,0755-22307942,100m2以上,商业区,罗湖区草铺西商业街146号-149号,13699845509,2014/12/25 14:13,SZ-BA-201400617,,,279
瑞丝丽,深圳市龙岗区沙华宣美发店,2.01507E+17,,龙岗区,横岗,13823271369,,商业区,横岗街道君雅一路新亚洲广场新景苑A-1商铺,13823271369,2015/7/30 11:33,SZ-NS-201500972,王毅,,"1,002"
三采坊,深圳市南山区三采美发厅,4.40305E+17,2015/6/10,南山区,蛇口,13590302370,,,深圳市南山区蛇口工业区九路兰园商住楼114号,18589044678,2015/6/10 15:45,SZ-NS-201500409,赵勇,,849
三点一四美容美发,深圳市龙岗区平湖三点一四理发店,4.40307E+17,2015/1/8,龙岗区,平湖,18770268180,,,深圳市龙岗区平湖街道白坭坑社区塘滩路37-1号,18770268180,2015/1/5 17:57,SZ-LG-201400644,朱洪松,,591
三朵莲花,深圳市阳光美媛美容有限公司民治分店,4.40306E+17,2015/1/8,南山区,南油,0755-86192674,100m2以上,社区,深圳市南山区南油大道2550-1号梦想家园,13809884141,2014/12/24 10:21,SZ-LH-201400352,赵广泉,,263
三品皇家SPA会所,深圳市罗湖区新雪天使美容店,4.40303E+17,2015/1/8,罗湖区,莲塘,0755-25726119,100m2以上,商业区,深圳市罗湖区莲塘街道聚宝路祥和花园二期B栋203,13689576980,2014/12/25 17:02,SZ-LH-201400626,潘文珍,,299
桑德护肤造型,深圳市龙岗区横岗美之界桑德美容美发店,4.40307E+17,2015/1/8,龙岗区,横岗,0755-28683899,100m2以上,社区,深圳市龙岗区横岗街道雅景苑二期4栋商铺204,13902940550,2014/12/30 18:49,SZ-BA-201400577,罗哲伟,,422
桑迪美发,深圳市公明新区公明桑迪名豪美容美发店,4.40306E+17,2015/1/8,宝安区,公明,0755-27160991,,,深圳市光明新区公明办事处合水口社区三和百货步行街旁第二栋A101,13632905185,2015/1/9 11:23,SZ-BA-201400785,柳忠伟,,656
森大护肤造型（红桂店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,罗湖区,园岭,0755-25026903,100m2以上,商业区,深圳市罗湖区宝安南路2094号首层,13917262974,2014/12/26 16:02,SZ-NS-201400079/64/492,刘虎,,334
森大护肤造型（皇岗店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,福田区,皇岗,0755-82532017,60-100m2,商业区,深圳市福田区皇岗公园一街凯悦绿城B栋首层商铺,13917262974,2014/12/26 14:45,SZ-NS-201400079/64/492,刘虎,,330
森大护肤造型（六约店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,龙岗区,横岗,18138872756,100m2以上,商业区,深圳市龙岗区红棉路振业城上观三期,13917262974,2014/12/26 14:50,SZ-NS-201400079/64/492,刘虎,,331
森大护肤造型（梅林店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,福田区,梅林,0755-83100516,100m2以上,商业区,深圳市福田区梅林街道梅村路62号,13917262974,2014/12/26 15:57,SZ-NS-201400079/64/492,刘虎,,333
森大护肤造型（香轩店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,福田区,车公庙,0755-83278700,100m2以上,商业区,深圳市福田区东海花园福禄居一层商场1号商铺,13917262974,2014/12/26 14:59,SZ-NS-201400079/64/492,刘虎,,332
森大护肤造型（益田店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,福田区,沙尾,0755-83827629,100m2以上,社区,深圳市福田区福强路福田花园大厦A楼一楼首层,13917262974,2014/12/26 16:05,SZ-NS-201400079/64/492,刘虎,,335
森大美容美发（华侨城店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,南山区,华侨城,0755-86518326,100m2以上,社区,深圳市南山区华侨城香山西街道地容御花园商铺,13917262974,2014/12/10 17:10,SZ-NS-201400079/64/492,刘虎,,69
森大美容美发（南光店）,深圳市森大美容美发经营管理有限公司,4.40305E+17,2015/1/8,南山区,南油,0755-86289361,100m2以上,商业区,深圳市南山区南油阳光华艺110商铺,13917262974,2014/12/10 12:15,SZ-NS-201400079/64/492,刘虎,,57
沙宣,深圳市龙岗区创意廊美发店,4.40307E+17,2015/6/9,龙岗区,龙岗中心城,13751152427,,,深圳市龙岗区龙城街道中心城紫薇苑二期1栋102号铺,13751152427,2015/6/9 19:26,SZ-NS-201500712,王从波,,840
沙宣（玉泉路店）,深圳市南山区少宣美发,4.40305E+17,2015/6/3,南山区,南头,12345678931,,,深圳市南山区玉泉路111号,13798531771,2015/6/3 18:53,SZ-NS-201500802,余丽元,,843
沙宣美发（茶光村店）,深圳市南山区商卫理发店,4.40305E+17,,南山区,西丽,13510709218,,,深圳市南山区西丽街道沙河沙河西路茶光村97栋二楼,13632579518,2015/6/11 11:19,SZ-NS-201500800,商卫,,857
沙宣专业美发中心,深圳市南山区莎宣专业美发中心,4.40305E+17,2015/1/8,南山区,西丽,0755-86150474,100m2以上,商业区,深圳市南山区西丽留仙大道北路西丽南国丽城1F5号商铺,13632763785,2014/12/8 14:25,SZ-NS-201400126,赖慎华,13632763785,13
莎hair发型工作室,深圳市罗湖区莎莎发型工作室,4.40303E+17,2015/1/8,罗湖区,东门,0755-25982248,100m2以上,社区,深圳市罗湖区桂园街道松园路鸿翔花园1082号铺,18503007076,2014/12/18 14:33,SZ-LH-201400283,马兴富,,156
莎蓢造型,深圳市莎蓢美发有限公司,2.01507E+17,,福田区,华强,13316819768,,,深圳市福田区南园路旧圩村39号103,13316819768,2015/7/31 15:26,SZ-NS-2015001774,刘双炎,,"1,007"
莎丽润容,深圳市宝安区宝城莎丽美发店,4.40306E+17,2015/1/8,宝安区,新安,0755-36957117,100m2以上,商业区,深圳市宝安区宝城建安路34区弘雅花园三期雅豪轩G栋(G103号之一),13692281305,2014/12/23 19:39,SZ-BA-201400398,鲍怀勇,,232
莎莎（福星店）,深圳市福田区莎莎美学理发店,4.40304E+17,2015/1/8,福田区,华强,15811833158,60-100m2,社区,深圳市福田区福星路154,15811833158,2014/12/11 15:28,SZ-FT-201400163,吴世海,,87
莎莎（福永店）,深圳市宝安区福永梦莎莎理发店,4.40306E+17,2015/1/8,宝安区,福永,0755-33854171,100m2以上,社区,深圳市宝安区福永街道福永社区福一路9号,13417355090,2014/12/23 21:19,SZ-BA-201400553,卓湖香,,252
赏艺,深圳市龙岗区丝赏艺美容美发店,2.01507E+17,2015/6/16,龙岗区,龙岗中心城,13556110473,,,深圳市龙岗区龙岗街道平南社区龙岗大道1069号104-105,18576608880,2015/7/6 17:34,SZ-NS-2015001151,谢钦麒,,893
上上护肤造型,深圳市龙岗区横岗发之韵美容美发店,4.40307E+17,2015/1/8,龙岗区,横岗,0755-28408511,100m2以上,,深圳市龙岗区横岗街道龙盛花园S2栋商场S2A1018,13517812331,2015/1/5 14:40,SZ-LG-201400732,张汉文,0755-28408511,557
上上美容美发,深圳市龙岗区上城上美容美发店,4.40307E+17,2015/1/8,龙岗区,坪地,0755-84510276,100m2以上,,坪地街道怡心社区兴华路35号103、104店铺,13685768006,2015/1/14 11:03,SZ-LG-201400746,李海杰,,688
尚Hair（KKMALL店）,深圳市罗湖区尚发美发店,4.40303E+17,2015/1/8,罗湖区,白石洲,0755-33187988,,,深圳市罗湖区蔡屋围京基金融中心裙楼自用商业04层01-411,13510010481,2015/1/5 16:43,SZ-LG-201400664,张见平,,576
尚Hair（丽思卡尔顿）,深圳市福田区尚浩美发店,2.01506E+17,2015/1/8,福田区,CBD中心区,0755-83296678,,,深圳市福田区福华三路116号星河丽思卡尔顿酒店5楼,13510010481,2015/1/5 15:58,SZ-NS-201500559,张见平,,571
尚巢形象,深圳市尚巢时代形象设计有限公司,2.01507E+17,,福田区,景田,13924595797,,,莲花街道莲花路2055号怡枫园C栋1401房,13924595797,2015/7/21 18:19,SZ-NS-2015001115,王鹏,,953
尚缔美业,深圳市宝安区沙井尚缔美业理发店,2.01507E+17,,宝安区,沙井,13691897636,,,深圳市宝安区沙井步涌新村兴隆路20号103商铺,13691897636,2015/7/20 14:41,SZ-NS-2015001426,黄光敏,,934
尚恩美发沙龙,深圳市罗湖区尚恩沙龙美发店,4.40303E+17,,罗湖区,东门,0755-25581065,,,深圳市罗湖区松园北街1065号,18676664182,2015/6/12 10:52,SZ-NS-201500936,罗文勤,,860
尚美造型,深圳市宝安区沙井尚美美发店,2.01507E+17,,宝安区,沙井,15019438230,,,深圳市宝安区沙井街道沙头服装城一楼38号,15019438230,2015/7/28 18:13,SZ-NS-2015001609,黄铁强,,989
尚品,深圳市龙华新区观澜尚品美发店,4.40306E+17,2015/1/8,龙华新区,观澜,0755-28080511,100m2以上,商业区,深圳市龙华新区观澜街道马坜社区观澜大道376号2楼,13538190866,2014/12/18 16:24,SZ-LH-201400381,吴少东,,171
